label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,101,11.102856686664794,25.618725764763774,4800,1,1094.18305579551,430.9660301048756,219.68902508454738,12.947025441244218,6.597346912312535,355.0,rolled
0,102,7.971339480056692,30.595703422573933,4800,1,549.1111179281503,359.16458326954717,180.0297754467651,10.5782115546587,6.022142315022191,355.0,rolled
0,103,9.450143369135779,47.67142938251375,4800,1,1043.2396818755872,461.81817972616943,231.01379493363615,13.612268823538784,7.0794453234777,355.0,rolled
0,104,13.213216017741777,86.13111451251305,4800,1,3740.9973097642023,749.4426838959303,299.9364121824349,25.300728539383694,12.654349899423,355.0,rolled
0,105,14.171553290563411,49.197921695557866,4800,1,3064.0477633843725,688.4695917786787,299.65712021926765,19.108801207113668,10.597984433519834,355.0,rolled
0,106,9.01693229544105,128.45269036510965,4800,1,1703.073258014197,599.4428266853547,299.7555623844147,18.07724204959745,9.20808915720341,355.0,rolled
0,107,7.373981637520531,101.30843449610084,4800,1,928.6491597540085,545.633873420513,231.87671525518397,13.586776212548035,8.455027544720622,355.0,rolled
0,108,11.913939843054095,134.2067493667571,4800,1,3820.5131657819734,749.1798683038938,299.74861009662254,25.38998371228555,12.967604804000205,460.0,rolled
0,109,8.260880098865934,43.64529703652098,4800,1,716.7015852295912,408.5002888491241,204.7454478943534,12.076349811841084,6.28470107580202,355.0,rolled
0,110,13.97040344157494,53.33838290817937,4800,1,3101.0607065536374,704.2180647795808,299.9866233127008,19.358754753089517,10.845510924024168,355.0,rolled
0,111,7.551793059238829,48.95274607018327,4800,1,617.7453045854103,394.9484219520556,199.12985863561062,11.779154547144675,6.0553999825485745,355.0,rolled
0,112,9.689735439277264,112.25664431440723,4800,1,1906.3885592984961,678.1416449139517,290.60572619728714,17.075615393478877,10.508398953162574,355.0,rolled
0,113,10.24625616923802,25.48398578413359,4800,1,895.8625014685491,405.43642508970464,207.00743047644832,12.201196011105262,6.21053874772868,355.0,rolled
0,114,7.213320691199542,114.11545165964822,4800,1,928.6895938324849,497.2070608157488,249.42460302943158,14.719676631014668,7.653501928760759,355.0,rolled
0,115,10.927507673576024,127.669304207975,4800,1,2915.313111388686,707.2939693369366,299.8641620111228,19.859882021394945,12.414210769026846,460.0,rolled
0,116,7.839271499552657,104.40516218023224,4800,1,1096.3800277791358,569.0365350329719,245.2193690565819,14.49169322187502,8.81085824646862,355.0,rolled
0,117,13.002380500563621,102.79153365050256,4800,1,4174.897734580813,749.9209909376231,299.9913446845232,28.787657447218265,14.399184570879756,355.0,rolled
0,118,10.918220918518253,61.08239885407359,4800,1,1712.03864032406,548.3605952162419,275.9217548568119,16.246645547091777,8.40898014946941,355.0,rolled
0,119,11.71793967249754,69.20807850278928,4800,1,2283.5581689726896,640.45097090727,299.80321929728495,17.619179233364036,9.862593250721648,355.0,rolled
