span_m,load_kNm,grade,section_type,h,b,tf,tw,util,mass,cost,co2,governing
6.0,129.09090909090907,500,welded,462.379514713389,235.0558118621299,11.947122525636345,6.000061765931527,1.0007972033058716,388.4534759138991,869.9804046567685,970.5898549184683,GA_cost
6.0,129.09090909090907,550,rolled,509.699775451743,200.41188573521063,11.060887818574221,6.000012939799652,1.000999270937149,363.93643107684875,926.5216174811197,896.051733702985,GA_cost
6.0,129.09090909090907,550,welded,440.9103131396432,227.10237523775936,12.296888032732841,6.000050544364492,0.999257396864942,380.7199081178788,972.0650165555794,939.1627063732512,GA_cost
6.0,129.09090909090907,620,rolled,479.45008849163645,185.9581182675583,12.306981868161342,6.000005323322144,1.0009889253154123,361.32740633981956,1017.4008089644644,839.8473206861684,GA_cost
6.0,129.09090909090907,620,welded,426.7756654096831,216.1719518570395,12.456636889940905,6.0003280272057244,1.0009799526899061,367.23197373010964,1034.4110148849797,853.7756292282425,GA_cost
6.0,129.09090909090907,690,rolled,445.59028594705666,194.63831483503003,11.501221178908702,6.000417651272332,1.0009999429637293,346.82099988051556,1086.1825527985588,766.203515027716,GA_cost
6.0,129.09090909090907,690,welded,411.2764413843002,209.78022679610297,12.576405814086066,6.0,1.000682993499825,357.644632834001,1123.293969026073,791.5626132367015,GA_cost
6.0,140.0,355,rolled,560.2640603520507,198.4180033198119,13.059579609531811,8.77215605568079,1.0009981994299244,488.0275704380812,697.879425726456,1252.7667733145547,GA_cost
6.0,140.0,355,welded,614.1397339845116,263.971981065383,11.417845726064236,6.0001916052590065,1.0009999121040478,451.02584442378856,766.7439355204407,1303.0136645403252,GA_cost
6.0,140.0,460,rolled,497.03449802386683,189.2378464518465,13.196126793840818,8.810198226855723,1.0005245698873866,452.06146370679784,802.4090980795663,1062.7965011746815,GA_cost
6.0,140.0,460,welded,556.2546443250812,232.6221551863533,12.42810073950068,6.000000475424462,1.0009997925461473,422.51027057961807,898.2568352522679,1117.5396656830899,GA_cost
6.0,140.0,500,rolled,518.2126800889201,219.6696736430196,11.476719113855912,6.000438663672719,0.9911658471939594,396.32974828520474,887.6201042595443,990.2695090654125,GA_cost
6.0,140.0,500,welded,474.2526329240078,238.51548366167737,12.431113306612398,6.0147763544234465,1.0009997729049651,406.61471426062616,910.6543140580983,1015.9675250516005,GA_cost
6.0,140.0,550,rolled,522.1021482176278,204.81592392913464,11.340572915830668,6.155195256463755,1.0009998719312354,381.76755718222114,972.9099692814419,940.5847988853817,GA_cost
6.0,140.0,550,welded,450.187345946118,232.29551711875123,12.844842237893504,6.0,0.9899096311127749,401.03693036177094,1025.2536421779007,990.1158497438813,GA_cost
6.0,140.0,620,rolled,494.47259988432035,192.11678138815515,12.243672808004987,6.127211408005457,1.0008032412037435,375.07310147707756,1056.27231537717,871.8857828441179,GA_cost
6.0,140.0,620,welded,425.9097650891141,220.56324661027307,13.277039759724575,6.0198937968526005,1.0009999974924397,389.0899350616038,1098.2618474577064,905.804170041613,GA_cost
6.0,140.0,690,rolled,440.02998079578134,202.22429343538974,12.032155465771117,6.000000980681413,1.0009999843339163,364.096745540065,1141.9020948453685,805.0967235675186,GA_cost
6.0,140.0,690,welded,411.08403630244936,214.99728550902904,13.264952118013126,6.00000693803893,0.9996406459096369,377.32680671808095,1187.2841153287375,836.1027554710296,GA_cost
6.818181818181818,20.0,355,rolled,278.0923893963818,141.77355266137886,8.384650849861305,6.000969492270653,1.0009526408925293,221.74022324713602,317.0885192434045,569.2071530753982,GA_cost
6.818181818181818,20.0,355,welded,313.35310293447515,162.6344779172593,8.000000180063486,6.000001586171578,1.0009875627051932,234.7651753629754,399.1007981170582,678.236591623636,GA_cost
6.818181818181818,20.0,460,rolled,272.5738357667219,138.34029732667136,8.377986287357876,6.032056396316023,1.000999246897613,216.9913434817152,385.15963468004446,510.14664852551243,GA_cost
6.818181818181818,20.0,460,welded,282.678296193814,158.0219421517165,8.000005775067041,6.0,1.0009999891896602,220.96443728586596,469.77039366975094,584.4509366211155,GA_cost
6.818181818181818,20.0,500,rolled,274.9959823920038,138.25123884641434,8.000052961123632,6.0003978141553524,1.000987863732075,211.65125723996596,474.01415571462775,528.8318313397789,GA_cost
6.818181818181818,20.0,500,welded,273.11321967383054,157.16264833423799,8.000000001339044,6.000000003936204,1.000999999970027,217.15678151277402,486.34432787600866,542.5879342878172,GA_cost
6.818181818181818,20.0,550,rolled,275.35250574591186,137.75514259827668,8.000117574660614,6.000405880851455,1.0009942464356765,211.3264732073743,534.132676185428,517.8515684871718,GA_cost
6.818181818181818,20.0,550,welded,280.9998566188239,150.44286620188146,8.000281514372338,6.001292465166534,1.0009734365462681,213.95757470632296,540.78419242666,524.2998875856198,GA_cost
6.818181818181818,20.0,620,rolled,275.2003253993695,137.90198788293165,8.005132036098294,6.000844086304729,1.0008979100056052,211.4879226813898,589.1424209502443,488.1989100562123,GA_cost
6.818181818181818,20.0,620,welded,279.7187353078229,145.16092791560484,8.137875174227323,6.2092126657333795,1.0009998847266808,214.0040171918173,596.6611753550677,494.2775728257152,GA_cost
6.818181818181818,20.0,690,rolled,279.1528014443018,136.0628555865466,8.002845348199415,6.000000110828269,1.0007969564059618,211.12017342479103,655.0156526689236,463.62938309376216,GA_cost
6.818181818181818,20.0,690,welded,271.5161219445767,142.38286557434438,8.400542344222897,6.016710970974901,1.0009999417722055,210.06243227291426,652.4617391498391,461.6343111134628,GA_cost
6.818181818181818,30.909090909090907,355,rolled,312.2859638357509,160.04397918025342,9.763143955915274,6.014188158282364,1.0009729270736005,274.5750924623843,392.6423822212096,704.8342623509404,GA_cost
6.818181818181818,30.909090909090907,355,welded,364.0629265962858,190.9029624140248,8.324414575888799,6.0001134567902445,1.0009998125655306,281.68127205405534,478.85816249189406,813.7771949641657,GA_cost
