span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
17.333333333333332,20.0,True,False,0.8820494612302268,355.0,rolled,3902.2863345406104,1,span_extrapolation
17.333333333333332,33.333333333333336,True,True,0.9136985510717011,355.0,rolled,4834.640226650705,1,span_extrapolation
17.333333333333332,46.66666666666667,True,True,0.9154374610281961,355.0,rolled,6214.313826444246,1,span_extrapolation
17.333333333333332,60.0,True,True,0.9369526718070923,355.0,rolled,7763.555799999999,1,span_extrapolation
17.333333333333332,73.33333333333334,True,True,0.9580831168619375,550.0,rolled,14660.964796659999,1,span_extrapolation
17.333333333333332,86.66666666666667,False,False,1.0924394744780026,620.0,rolled,16771.799611839997,1,span_extrapolation
17.333333333333332,100.0,False,False,1.2255400174540851,690.0,rolled,19926.83539665,1,span_extrapolation
17.333333333333332,113.33333333333334,False,False,1.3889453531146296,690.0,rolled,19926.83539665,1,span_extrapolation
17.333333333333332,126.66666666666667,False,False,1.5523506887751743,690.0,rolled,19926.83539665,1,span_extrapolation
17.333333333333332,140.0,False,False,1.715756024435719,690.0,rolled,19926.83539665,1,span_extrapolation
18.0,20.0,True,True,0.9362538406020532,355.0,rolled,4132.853519998537,1,span_extrapolation
18.0,33.333333333333336,True,True,0.9119591341192059,355.0,rolled,5401.382356245893,1,span_extrapolation
18.0,46.66666666666667,True,True,0.9160502331703011,355.0,rolled,7047.4124200108645,1,span_extrapolation
18.0,60.0,True,True,0.9311288522908044,460.0,rolled,9034.686674999999,1,span_extrapolation
18.0,73.33333333333334,False,False,1.0723021361156053,550.0,rolled,15224.84805807,1,span_extrapolation
18.0,86.66666666666667,False,False,1.1932503808859296,690.0,rolled,20693.252142675,1,span_extrapolation
18.0,100.0,False,False,1.3768273625606882,690.0,rolled,20693.252142675,1,span_extrapolation
18.0,113.33333333333334,False,False,1.5604043442354465,690.0,rolled,20693.252142675,1,span_extrapolation
18.0,126.66666666666667,False,False,1.7439813259102048,690.0,rolled,20693.252142675,1,span_extrapolation
18.0,140.0,False,False,1.9275583075849634,690.0,rolled,20693.252142675,1,span_extrapolation
18.666666666666668,20.0,True,True,0.9755339850788796,355.0,rolled,4403.429825394865,1,span_extrapolation
18.666666666666668,33.333333333333336,True,True,0.917639440595477,355.0,rolled,6156.768772894161,1,span_extrapolation
18.666666666666668,46.66666666666667,True,True,0.9941015642463822,355.0,rolled,7862.238866199399,1,span_extrapolation
18.666666666666668,60.0,False,True,1.034924501820382,460.0,rolled,9369.304699999999,1,span_extrapolation
18.666666666666668,73.33333333333334,False,False,1.1583469684510306,620.0,rolled,18061.938043519996,1,span_extrapolation
18.666666666666668,86.66666666666667,False,False,1.3351598326820555,690.0,rolled,21459.6688887,1,span_extrapolation
18.666666666666668,100.0,False,False,1.540569037710064,690.0,rolled,21459.6688887,1,span_extrapolation
18.666666666666668,113.33333333333334,False,False,1.7459782427380726,690.0,rolled,21459.6688887,1,span_extrapolation
18.666666666666668,126.66666666666667,False,False,1.951387447766081,690.0,rolled,21459.6688887,1,span_extrapolation
18.666666666666668,140.0,False,False,2.1567966527940894,690.0,rolled,21459.6688887,1,span_extrapolation
19.333333333333332,20.0,True,True,1.0003717044516016,355.0,rolled,4725.182629840172,1,span_extrapolation
19.333333333333332,33.333333333333336,True,True,0.9173847780093088,355.0,rolled,6968.864818973249,1,span_extrapolation
19.333333333333332,46.66666666666667,True,True,0.9840254760828697,355.0,rolled,8659.350699999999,1,span_extrapolation
19.333333333333332,60.0,False,False,1.0872602500791355,550.0,rolled,16352.61458089,1,span_extrapolation
