context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
22,21.142857142857142,20.0,5513.290592155899,ppo_ood_span,policy,40,0,none,12,1,13,1,6442.195635394047,0.16848468763096935
23,21.142857142857142,37.14285714285714,9160.10981105924,ppo_ood_span,policy,40,0,none,40,1,41,0,,
24,22.0,20.0,6287.717386669555,ppo_ood_span,policy,40,0,none,40,1,41,1,7213.628831063776,0.14725716622652674
25,22.0,37.14285714285714,18414.0359884616,ppo_ood_span,policy,40,0,none,40,1,41,0,,
0,16.0,20.0,2421.4508823550423,ppo_ood_span,policy,40,0,scale,40,18,58,1,2724.7440592801413,0.12525266530705914
1,16.0,37.14285714285714,3516.030947725065,ppo_ood_span,policy,40,0,scale,40,18,58,1,3707.051829067922,0.05432855517567359
2,16.0,54.285714285714285,4818.031502286582,ppo_ood_span,policy,40,0,scale,40,18,58,1,5298.566726250802,0.09973683728223115
3,16.0,71.42857142857143,6040.8149576734495,ppo_ood_span,policy,40,0,scale,40,18,58,1,7122.226029763457,0.17901741398589377
4,16.0,88.57142857142857,7740.122846398965,ppo_ood_span,policy,40,0,scale,9,18,27,1,14079.105520119523,0.8189770110263461
5,16.857142857142858,20.0,2765.6018704601493,ppo_ood_span,policy,40,0,scale,40,18,58,1,3181.6981068852024,0.15045413472902447
6,16.857142857142858,37.14285714285714,4191.730814567369,ppo_ood_span,policy,40,0,scale,34,18,52,1,4312.492010122285,0.02880938707591607
7,16.857142857142858,54.285714285714285,5746.32444658975,ppo_ood_span,policy,40,0,scale,36,18,54,1,6443.9665129223,0.12140666139145306
8,16.857142857142858,71.42857142857143,7246.974901538043,ppo_ood_span,policy,40,0,scale,40,18,58,1,7699.039582358408,0.062379777350190846
9,16.857142857142858,88.57142857142857,19199.44257726372,ppo_ood_span,policy,40,0,scale,9,18,27,1,19331.39242704404,0.006872587537336994
10,17.714285714285715,20.0,3088.9917829239694,ppo_ood_span,policy,40,0,scale,40,18,58,1,3682.092308450462,0.1920045656337348
11,17.714285714285715,37.14285714285714,4941.944563380349,ppo_ood_span,policy,40,0,scale,27,18,45,1,5707.736077552558,0.15495752822617637
12,17.714285714285715,54.285714285714285,6713.5931419363405,ppo_ood_span,policy,40,0,scale,10,18,28,1,6800.769059964589,0.012984986755260053
13,17.714285714285715,71.42857142857143,14833.40139842013,ppo_ood_span,policy,40,0,scale,6,18,24,1,17973.930104560513,0.2117200648581432
14,18.57142857142857,20.0,3503.887898866028,ppo_ood_span,policy,40,0,scale,32,18,50,1,3995.918956362213,0.140424314846209
15,18.57142857142857,37.14285714285714,5769.316751136709,ppo_ood_span,policy,40,0,scale,13,18,31,1,6395.026184332704,0.10845468539627579
16,18.57142857142857,54.285714285714285,8018.356569936577,ppo_ood_span,policy,40,0,scale,40,18,58,1,11732.708614723952,0.46323108886348185
17,19.428571428571427,20.0,4106.725084470224,ppo_ood_span,policy,40,0,scale,20,18,38,1,4463.621480177867,0.08690535362526797
18,19.428571428571427,37.14285714285714,6707.685574377439,ppo_ood_span,policy,40,0,scale,12,18,30,1,7396.717190413623,0.10272270642324122
19,19.428571428571427,54.285714285714285,16356.728333954406,ppo_ood_span,policy,40,0,scale,9,21,30,1,17637.070683514536,0.07827618845403861
20,20.285714285714285,20.0,4751.567875374571,ppo_ood_span,policy,40,0,scale,17,18,35,1,5616.515107342476,0.1820340684704458
21,20.285714285714285,37.14285714285714,7669.906780167899,ppo_ood_span,policy,40,0,scale,19,21,40,1,8528.00788880532,0.11187894888842909
22,21.142857142857142,20.0,5513.290592155899,ppo_ood_span,policy,40,0,scale,12,18,30,1,6265.161640715725,0.13637428247108185
23,21.142857142857142,37.14285714285714,9160.10981105924,ppo_ood_span,policy,40,0,scale,40,9,49,0,,
24,22.0,20.0,6287.717386669555,ppo_ood_span,policy,40,0,scale,40,18,58,1,7113.757058236792,0.13137353681297825
25,22.0,37.14285714285714,18414.0359884616,ppo_ood_span,policy,40,0,scale,40,9,49,0,,
0,16.0,20.0,2421.4508823550423,ppo_ood_span,policy,40,0,scale+thin,40,71,111,1,2634.793017574471,0.0881050847547804
1,16.0,37.14285714285714,3516.030947725065,ppo_ood_span,policy,40,0,scale+thin,40,75,115,1,3670.227848572251,0.0438553878335326
2,16.0,54.285714285714285,4818.031502286582,ppo_ood_span,policy,40,0,scale+thin,40,85,125,1,4812.691977787241,-0.0011082377723778958
3,16.0,71.42857142857143,6040.8149576734495,ppo_ood_span,policy,40,0,scale+thin,40,72,112,1,6294.800479509462,0.042044910101638466
4,16.0,88.57142857142857,7740.122846398965,ppo_ood_span,policy,40,0,scale+thin,9,82,91,1,14079.105520119523,0.8189770110263461
5,16.857142857142858,20.0,2765.6018704601493,ppo_ood_span,policy,40,0,scale+thin,40,71,111,1,2968.9149520876367,0.07351494942171843
6,16.857142857142858,37.14285714285714,4191.730814567369,ppo_ood_span,policy,40,0,scale+thin,34,80,114,1,4227.6665199423,0.008572999308554152
7,16.857142857142858,54.285714285714285,5746.32444658975,ppo_ood_span,policy,40,0,scale+thin,36,71,107,1,5699.48140955378,-0.00815182600136144
8,16.857142857142858,71.42857142857143,7246.974901538043,ppo_ood_span,policy,40,0,scale+thin,40,71,111,1,7572.841468324061,0.044965874894483004
9,16.857142857142858,88.57142857142857,19199.44257726372,ppo_ood_span,policy,40,0,scale+thin,9,71,80,1,19199.35663180502,-4.476455936264223e-06
10,17.714285714285715,20.0,3088.9917829239694,ppo_ood_span,policy,40,0,scale+thin,40,73,113,1,3433.844379168729,0.11163920802609906
11,17.714285714285715,37.14285714285714,4941.944563380349,ppo_ood_span,policy,40,0,scale+thin,27,83,110,1,5039.622117048387,0.019765003920081403
12,17.714285714285715,54.285714285714285,6713.5931419363405,ppo_ood_span,policy,40,0,scale+thin,10,72,82,1,6800.769059964589,0.012984986755260053
13,17.714285714285715,71.42857142857143,14833.40139842013,ppo_ood_span,policy,40,0,scale+thin,6,83,89,1,17930.313945502436,0.20877966313324126
14,18.57142857142857,20.0,3503.887898866028,ppo_ood_span,policy,40,0,scale+thin,32,75,107,1,3950.8170893785023,0.12755236566133155
15,18.57142857142857,37.14285714285714,5769.316751136709,ppo_ood_span,policy,40,0,scale+thin,13,85,98,1,5813.748264341751,0.007701347511607448
16,18.57142857142857,54.285714285714285,8018.356569936577,ppo_ood_span,policy,40,0,scale+thin,40,85,125,1,11732.708614723952,0.46323108886348185
17,19.428571428571427,20.0,4106.725084470224,ppo_ood_span,policy,40,0,scale+thin,20,77,97,1,4417.110452138005,0.0755797773855178
18,19.428571428571427,37.14285714285714,6707.685574377439,ppo_ood_span,policy,40,0,scale+thin,12,71,83,1,7003.676904333613,0.0441271921103199
19,19.428571428571427,54.285714285714285,16356.728333954406,ppo_ood_span,policy,40,0,scale+thin,9,72,81,1,17637.05873563123,0.07827545799724689
20,20.285714285714285,20.0,4751.567875374571,ppo_ood_span,policy,40,0,scale+thin,17,79,96,1,5616.515107342476,0.1820340684704458
21,20.285714285714285,37.14285714285714,7669.906780167899,ppo_ood_span,policy,40,0,scale+thin,19,75,94,1,7738.758621408622,0.008976881103529566
22,21.142857142857142,20.0,5513.290592155899,ppo_ood_span,policy,40,0,scale+thin,12,82,94,1,5541.370242255022,0.0050930836366713805
23,21.142857142857142,37.14285714285714,9160.10981105924,ppo_ood_span,policy,40,0,scale+thin,40,33,73,0,,
24,22.0,20.0,6287.717386669555,ppo_ood_span,policy,40,0,scale+thin,40,84,124,1,6309.93518059449,0.0035335229875372853
25,22.0,37.14285714285714,18414.0359884616,ppo_ood_span,policy,40,0,scale+thin,40,33,73,0,,
0,16.0,20.0,2421.4508823550423,ppo_ood_span,policy,40,0,none,40,1,41,1,3517.0301517256385,0.4524474468402446
1,16.0,37.14285714285714,3516.030947725065,ppo_ood_span,policy,40,0,none,40,1,41,1,4628.811050041809,0.31648757330669475
2,16.0,54.285714285714285,4818.031502286582,ppo_ood_span,policy,40,0,none,40,1,41,1,5831.023644719568,0.21025021151319434
3,16.0,71.42857142857143,6040.8149576734495,ppo_ood_span,policy,40,0,none,40,1,41,1,6810.120769275713,0.1273513287516017
4,16.0,88.57142857142857,7740.122846398965,ppo_ood_span,policy,40,0,none,6,1,7,1,15153.90527636068,0.9578378246814161
5,16.857142857142858,20.0,2765.6018704601493,ppo_ood_span,policy,40,0,none,40,1,41,1,3859.656995521226,0.3955938621342645
6,16.857142857142858,37.14285714285714,4191.730814567369,ppo_ood_span,policy,40,0,none,40,1,41,1,5070.653733101465,0.2096801911705799
7,16.857142857142858,54.285714285714285,5746.32444658975,ppo_ood_span,policy,40,0,none,34,1,35,1,6053.870569310937,0.053520493940035996
8,16.857142857142858,71.42857142857143,7246.974901538043,ppo_ood_span,policy,40,0,none,12,1,13,1,9271.450770148042,0.2793546129406823
9,16.857142857142858,88.57142857142857,19199.44257726372,ppo_ood_span,policy,40,0,none,9,1,10,0,,
10,17.714285714285715,20.0,3088.9917829239694,ppo_ood_span,policy,40,0,none,40,1,41,1,4189.945288770439,0.35641192441254477
11,17.714285714285715,37.14285714285714,4941.944563380349,ppo_ood_span,policy,40,0,none,37,1,38,1,5787.00592278859,0.17099774159146164
12,17.714285714285715,54.285714285714285,6713.5931419363405,ppo_ood_span,policy,40,0,none,24,1,25,1,8042.170901072746,0.19789369582697347
13,17.714285714285715,71.42857142857143,14833.40139842013,ppo_ood_span,policy,40,0,none,7,1,8,0,,
14,18.57142857142857,20.0,3503.887898866028,ppo_ood_span,policy,40,0,none,40,1,41,1,4635.070388170883,0.3228363811727375
15,18.57142857142857,37.14285714285714,5769.316751136709,ppo_ood_span,policy,40,0,none,22,1,23,1,6417.154663441023,0.1122902312785432
16,18.57142857142857,54.285714285714285,8018.356569936577,ppo_ood_span,policy,40,0,none,40,1,41,1,13781.27872693211,0.718716124274468
17,19.428571428571427,20.0,4106.725084470224,ppo_ood_span,policy,40,0,none,29,1,30,1,5109.335884812066,0.24413876744105978
18,19.428571428571427,37.14285714285714,6707.685574377439,ppo_ood_span,policy,40,0,none,7,1,8,1,7296.956371614922,0.08785009236098196
19,19.428571428571427,54.285714285714285,16356.728333954406,ppo_ood_span,policy,40,0,none,40,1,41,0,,
20,20.285714285714285,20.0,4751.567875374571,ppo_ood_span,policy,40,0,none,12,1,13,1,5888.358934773668,0.239245463648035
21,20.285714285714285,37.14285714285714,7669.906780167899,ppo_ood_span,policy,40,0,none,40,1,41,1,8980.237407565319,0.17084048932453078
22,21.142857142857142,20.0,5513.290592155899,ppo_ood_span,policy,40,0,none,11,1,12,1,6298.043909263081,0.14233846447776588
23,21.142857142857142,37.14285714285714,9160.10981105924,ppo_ood_span,policy,40,0,none,40,1,41,0,,
24,22.0,20.0,6287.717386669555,ppo_ood_span,policy,40,0,none,40,1,41,1,7311.2867730644575,0.16278870748309204
25,22.0,37.14285714285714,18414.0359884616,ppo_ood_span,policy,40,0,none,40,1,41,0,,
0,16.0,20.0,2421.4508823550423,ppo_ood_span,policy,40,0,scale,40,18,58,1,3040.19234906113,0.255525094981202
1,16.0,37.14285714285714,3516.030947725065,ppo_ood_span,policy,40,0,scale,40,18,58,1,4430.325737463237,0.2600360472736274
2,16.0,54.285714285714285,4818.031502286582,ppo_ood_span,policy,40,0,scale,40,18,58,1,5537.592254431005,0.14934745690287166
3,16.0,71.42857142857143,6040.8149576734495,ppo_ood_span,policy,40,0,scale,40,18,58,1,6809.341435100965,0.12722231732181788
4,16.0,88.57142857142857,7740.122846398965,ppo_ood_span,policy,40,0,scale,6,18,24,1,14826.380201508906,0.9155225951493484
5,16.857142857142858,20.0,2765.6018704601493,ppo_ood_span,policy,40,0,scale,40,18,58,1,3506.042249655437,0.2677320937276091
6,16.857142857142858,37.14285714285714,4191.730814567369,ppo_ood_span,policy,40,0,scale,40,18,58,1,4610.515287701671,0.09990729167982737
7,16.857142857142858,54.285714285714285,5746.32444658975,ppo_ood_span,policy,40,0,scale,34,18,52,1,5898.171026961137,0.026424992494376687
8,16.857142857142858,71.42857142857143,7246.974901538043,ppo_ood_span,policy,40,0,scale,12,18,30,1,9096.57612421949,0.25522390346472723
9,16.857142857142858,88.57142857142857,19199.44257726372,ppo_ood_span,policy,40,0,scale,9,20,29,1,19199.372607279696,-3.6443758062443266e-06
