label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,knn,2,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale,1,-0.0038225135141564115,8,18,26,load_extrapolation
0,208,knn,2,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale+thin,1,-0.0038225135141564115,8,57,65,load_extrapolation
0,208,knn,3,13,7.285714285714286,228.57142857142856,1481.0244610123186,none,1,-0.0037313044785660665,11,0,11,load_extrapolation
0,208,knn,3,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale,1,-0.0038225135141564115,11,18,29,load_extrapolation
0,208,knn,3,13,7.285714285714286,228.57142857142856,1481.0244610123186,scale+thin,1,-0.0038225135141564115,11,57,68,load_extrapolation
0,208,knn,1,14,7.285714285714286,244.28571428571428,1543.6092503419804,none,1,-0.0026187159113520986,5,0,5,load_extrapolation
0,208,knn,1,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale,1,-0.004170432628859189,5,18,23,load_extrapolation
0,208,knn,1,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale+thin,1,-0.004170432628859189,5,58,63,load_extrapolation
0,208,knn,2,14,7.285714285714286,244.28571428571428,1543.6092503419804,none,1,-0.0026187159113520986,8,0,8,load_extrapolation
0,208,knn,2,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale,1,-0.004170432628859189,8,18,26,load_extrapolation
0,208,knn,2,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale+thin,1,-0.004170432628859189,8,58,66,load_extrapolation
0,208,knn,3,14,7.285714285714286,244.28571428571428,1543.6092503419804,none,1,-0.0026187159113520986,11,0,11,load_extrapolation
0,208,knn,3,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale,1,-0.004170432628859189,11,18,29,load_extrapolation
0,208,knn,3,14,7.285714285714286,244.28571428571428,1543.6092503419804,scale+thin,1,-0.004170432628859189,11,58,69,load_extrapolation
0,208,knn,1,15,7.285714285714286,260.0,1618.4847454305025,none,1,-0.010673241235817144,5,0,5,load_extrapolation
0,208,knn,1,15,7.285714285714286,260.0,1618.4847454305025,scale,1,-0.012212426796186504,5,18,23,load_extrapolation
0,208,knn,1,15,7.285714285714286,260.0,1618.4847454305025,scale+thin,1,-0.012212426796186504,5,58,63,load_extrapolation
0,208,knn,2,15,7.285714285714286,260.0,1618.4847454305025,none,1,-0.010673241235817144,8,0,8,load_extrapolation
