context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,de,reparam,1600,3,1600,1396,scale+thin,1,241.32403309256864,-1.9789174533269005e-05,18,1618,0.007428751000020384
0,6.0,20.0,241.3288087904857,de,reparam,1600,4,1600,1395,none,1,241.6345219825291,0.0012667911202792759,0,1600,0.9933840810000447
0,6.0,20.0,241.3288087904857,de,reparam,1600,4,1600,1395,scale,1,241.32501516281152,-1.571974640413032e-05,18,1618,0.007043659000032676
0,6.0,20.0,241.3288087904857,de,reparam,1600,4,1600,1395,scale+thin,1,241.32501516281152,-1.571974640413032e-05,18,1618,0.008050127999922552
0,6.0,20.0,241.3288087904857,de,raw,10,0,10,0,none,1,785.6388838125548,2.2554707734650217,0,10,0.01123404500003744
0,6.0,20.0,241.3288087904857,de,raw,10,0,10,0,scale,1,331.72324348232024,0.37456959716033,18,28,0.006498501000010037
0,6.0,20.0,241.3288087904857,de,raw,10,0,10,0,scale+thin,1,317.3623611133843,0.3150620628509735,69,79,0.020361940000043433
0,6.0,20.0,241.3288087904857,de,raw,10,1,10,0,none,1,607.9485974419841,1.5191712522386274,0,10,0.007540515000073356
0,6.0,20.0,241.3288087904857,de,raw,10,1,10,0,scale,1,309.59533048280355,0.2828776308740857,18,28,0.004645264000032512
0,6.0,20.0,241.3288087904857,de,raw,10,1,10,0,scale+thin,1,241.32419703176942,-1.9109855716847868e-05,69,79,0.022635766000007607
0,6.0,20.0,241.3288087904857,de,raw,10,2,10,0,none,1,895.9330609942302,2.712499413081063,0,10,0.005914114999995945
0,6.0,20.0,241.3288087904857,de,raw,10,2,10,0,scale,1,357.79884936773146,0.4826197135807415,18,28,0.0077129369999511255
0,6.0,20.0,241.3288087904857,de,raw,10,2,10,0,scale+thin,1,357.79884936773146,0.4826197135807415,35,45,0.01121897599989552
0,6.0,20.0,241.3288087904857,de,raw,10,3,10,0,none,1,576.8727688055842,1.3904015923204902,0,10,0.007596884000008686
0,6.0,20.0,241.3288087904857,de,raw,10,3,10,0,scale,1,308.4820800956339,0.2782646284200929,18,28,0.004524606000018139
0,6.0,20.0,241.3288087904857,de,raw,10,3,10,0,scale+thin,1,308.4820800956339,0.2782646284200929,52,62,0.015584068000066509
0,6.0,20.0,241.3288087904857,de,raw,10,4,10,0,none,1,778.3967471776767,2.2254613573858766,0,10,0.007062018000056014
0,6.0,20.0,241.3288087904857,de,raw,10,4,10,0,scale,1,291.3117753915847,0.20711562308540077,18,28,0.004735876000040662
0,6.0,20.0,241.3288087904857,de,raw,10,4,10,0,scale+thin,1,269.77348240640447,0.11786687945993868,69,79,0.020440165000081834
0,6.0,20.0,241.3288087904857,de,raw,25,0,25,0,none,1,834.8322739464855,2.459314609517927,0,25,0.016041018999999324
0,6.0,20.0,241.3288087904857,de,raw,25,0,25,0,scale,1,262.36292073496736,0.0871595564984653,18,43,0.006654876999959924
