mode,span_m,load_kNm,util,grade,stype,h,b,tf,tw,c_agent,c_rescaled,util_rescaled,scale,c_samegrade,c_opt,opt_grade,opt_type,infeasible,gap_total,gap_after_rescale,gap_shape_plus_grade,comp_slack,comp_shape,comp_grade
False,8.454545454545455,140.0,0.8324038882230647,355.0,rolled,750.0,269.1146866596798,17.52684285617473,11.665451062826298,1771.1749542306504,1590.1909232038963,1.0009999999986914,0.9475320394271873,1454.9800312964985,1454.9800312964985,355,rolled,False,0.21731908076593887,0.09292972343195283,0.0,0.12438935733398604,0.09292972343195283,0.0
False,9.272727272727272,20.0,0.6313862079009365,355.0,rolled,378.80627725100936,199.56635968821834,13.31297165154526,6.391377639770508,826.7727555253974,652.2590691590756,1.0009999999975863,0.879428510685011,618.4530890237875,618.4530890237875,355,rolled,False,0.33683988357215133,0.05466215746233871,0.0,0.2821777261098126,0.05466215746233871,0.0
False,9.272727272727272,30.909090909090907,0.712451750619973,355.0,rolled,417.8979884435171,210.07106833048817,15.609347654761898,6.0,970.349985394574,816.2341449726454,1.0009999999981118,0.9048015389335891,761.4534867686122,761.4534867686122,355,rolled,False,0.2743391451426114,0.0719422251732098,0.0,0.20239691996940157,0.0719422251732098,0.0
False,9.272727272727272,41.81818181818181,0.9253891490942203,355.0,rolled,448.86071027009234,201.40524711951974,16.997505196820924,8.161216071867639,1118.3756870816942,1070.9284826998207,1.0009999999998813,0.978557559066212,881.2556840948919,881.2556840948919,355,rolled,False,0.26907060829949736,0.21523015627381215,0.0,0.053840452025685215,0.21523015627381215,0.0
False,9.272727272727272,52.72727272727273,0.8720214944002904,355.0,rolled,509.8756678025902,215.623999665408,18.41496472558098,7.048166475157879,1232.3643577521132,1140.6716505753268,1.0009999999984613,0.9620790538681833,989.9883669803154,989.9883669803154,355,rolled,False,0.244827109949886,0.15220712547828108,0.0,0.09261998447160491,0.15220712547828108,0.0
False,9.272727272727272,63.63636363636363,0.8637283443629128,355.0,rolled,550.9761167401344,242.32193134889403,17.056943783440722,7.929037568987701,1351.413589550503,1242.2964686215948,1.0009999999983,0.9587789365810749,1106.6209977316942,1106.6209977316942,355,rolled,False,0.22120725372153127,0.12260337655620357,0.0,0.0986038771653277,0.12260337655620357,0.0
False,9.272727272727272,74.54545454545453,0.8546178403694928,355.0,rolled,620.2165166693088,249.63038705511624,16.027475784403094,10.033888489445237,1519.5838512019218,1389.9529533873485,1.0009999999987849,0.9563959217339288,1247.7748019974165,1247.7748019974165,355,rolled,False,0.21783502020508672,0.1139453619053179,0.0,0.10388965829976882,0.1139453619053179,0.0
False,9.272727272727272,85.45454545454545,0.9888794487699066,355.0,rolled,633.5201758226085,243.6510589890903,18.849554475611544,8.405488808232182,1551.296786014703,1540.3059575707036,1.0009999999998915,0.9964512383691726,1317.098439688467,1317.098439688467,355,rolled,False,0.17781385147007778,0.16946912330640362,0.0,0.008344728163674153,0.16946912330640362,0.0
False,9.272727272727272,96.36363636363636,0.9401931658470285,355.0,rolled,682.2607224734021,226.3257364283716,20.23272301194225,9.76720952043278,1686.0937942506362,1628.579780295262,1.0009999999984942,0.9827966201532945,1414.7279425408665,1414.7279425408665,355,rolled,False,0.19181486669613212,0.15116110407087557,0.0,0.04065376262525655,0.15116110407087557,0.0
False,9.272727272727272,107.27272727272728,0.9251368796096853,355.0,rolled,707.2529537353014,242.18443480604407,19.632500821232146,10.37447852714144,1796.7531439874851,1718.8989711373406,1.0009999999991053,0.9780948429717683,1522.6725742575536,1522.6725742575536,355,rolled,False,0.17999967580920773,0.12886972563715204,0.0,0.05112995017205568,0.12886972563715204,0.0
