k,label_frac,n_labels,span_m,load_kNm,feasible,reference,achieved,gap,util,section_class,h,b,tf,tw,fy,section_type,grade_match,n_ec3
1,1.0,142,6.818181818181818,118.18181818181816,1,852.2289524013323,850.042864984796,-0.00256514098749705,1.0009991427572613,2.0,547.8219200964968,220.0855822472689,13.994229367602593,8.497919695007845,355.0,rolled,0,24
1,1.0,142,6.818181818181818,129.0909090909091,1,896.311601431932,884.6992534648771,-0.01295570418647174,1.0009993325238271,2.0,496.3456428710923,248.89837183100727,14.683098885476767,7.921978499374703,355.0,rolled,1,24
1,1.0,142,6.818181818181818,140.0,1,931.1411275891702,940.6776109151583,0.010241716366539588,1.0009932998988142,2.0,576.2877610647358,231.52163647187805,14.721395428393052,8.939487331725173,355.0,rolled,1,24
1,1.0,142,7.636363636363637,20.0,1,409.6201332461394,410.29976352018826,0.0016591720447503011,1.00099044776339,2.0,294.40476467502435,156.74917608162133,9.260572704336683,6.0,355.0,rolled,1,24
1,1.0,142,7.636363636363637,30.909090909090907,1,501.774525145321,503.7439671295825,0.0039249541090016216,1.0009937215404978,2.0,339.0485366322317,176.76766960818637,10.430429483738404,6.0,355.0,rolled,1,24
1,1.0,142,7.636363636363637,41.81818181818181,1,593.9298338756057,592.778269617962,-0.0019388893973035781,1.0009939470541906,2.0,369.6020415963652,189.4198874015687,11.907706152690153,6.0,355.0,rolled,1,24
1,1.0,142,7.636363636363637,52.72727272727273,1,675.9362632758116,701.2577575770692,0.03746136385484222,1.000992746815094,2.0,460.610860089874,190.92097429681243,12.290260444224879,7.105273170315388,355.0,rolled,1,24
1,1.0,142,7.636363636363637,63.63636363636363,1,779.5020738899598,771.8596667853878,-0.009804216512771968,1.0009946573110315,2.0,473.07204548770613,210.99503186625486,12.523845815860682,7.344485198852645,355.0,rolled,1,24
1,1.0,142,7.636363636363637,74.54545454545453,1,846.6406079690952,852.2051085220287,0.006572447034263407,1.000989703209988,2.0,532.3262333089697,208.93454737974182,12.611473121404591,8.278685569741102,355.0,rolled,1,24
1,1.0,142,7.636363636363637,85.45454545454545,1,921.2774310054268,922.6300629701926,0.001468213503601934,1.000995399579942,2.0,512.8880295691813,224.24956647838596,14.33254856072496,7.893857846036941,355.0,rolled,1,24
1,1.0,142,7.636363636363637,96.36363636363636,1,990.3158107657674,991.0617205948581,0.0007532039991504647,1.0009908569627008,2.0,559.5921587516705,223.4717200460133,14.357867348093706,8.652957806887423,355.0,rolled,1,24
1,1.0,142,7.636363636363637,107.27272727272728,1,1055.0870687226268,1024.4310552792701,-0.02905543471447458,1.000996151523841,2.0,504.8687994278236,254.0686045858886,15.176690458641046,7.733577592519623,355.0,rolled,1,24
1,1.0,142,7.636363636363637,118.18181818181816,1,1088.4839809208006,1112.6162799700965,0.02217055967041537,1.0009917532862356,2.0,551.9472784418928,259.45730677213913,15.285430331102251,8.495699595249278,355.0,rolled,1,24
1,1.0,142,7.636363636363637,129.0909090909091,1,1173.7978050697595,1194.0366310345307,0.01724217397353911,1.0009917555015075,2.0,639.2593413438544,226.34177941199945,16.01204228587717,9.909654282856009,355.0,rolled,1,24
1,1.0,142,7.636363636363637,140.0,1,1251.7374258469372,1233.2369237531666,-0.014779858548411573,1.0009971556573787,2.0,581.09635425114,273.15959501552686,16.092674401144663,8.944368881659361,355.0,rolled,1,24
1,1.0,142,8.454545454545455,20.0,1,516.1523336674153,513.812236169096,-0.004533734220849572,1.0009889230044267,2.0,329.9100250912382,166.3240712795747,9.906854124477135,6.0,355.0,rolled,1,24
1,1.0,142,8.454545454545455,30.909090909090907,1,633.218032838701,640.2771120785587,0.01114794411051756,1.0009949472906674,2.0,359.2820407683287,190.00329640851098,11.585259374306968,6.017844626584251,355.0,rolled,1,24
